STATION,STATION_NAME,DATE,TPCP,TSNW,MMXT,MMNT
GHCND:USC00192997,FRANKLIN MA US,20100601,677,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20100701,692,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20100801,1075,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20100901,715,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20101001,1391,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20101101,979,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20101201,1518,312,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20110101,1128,1028,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20110201,1143,320,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20110301,706,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20110401,1348,46,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20110501,725,-9999,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20110601,1024,-9999,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20110701,651,-9999,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20110801,2091,-9999,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20110901,1773,-9999,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20111001,1855,127,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20111101,1162,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20111201,1146,-9999,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20120101,785,252,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20120201,153,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20120301,457,147,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20120401,1046,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20120501,999,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20120601,1134,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20120701,653,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20120801,806,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20120901,1243,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20121001,1420,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20121101,254,91,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20121201,1363,280,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20130101,444,137,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20130201,1214,845,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20130301,824,611,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20130401,438,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20130501,895,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20130601,2582,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20130701,1301,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20130801,720,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20130901,642,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20131001,463,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20131101,946,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20131201,1137,328,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20140101,811,453,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20140201,966,738,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20140301,1208,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20140401,1022,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20140501,960,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20140601,722,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20140701,1192,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20140801,828,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20140901,165,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20141001,1656,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20141101,1334,117,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20141201,1456,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20150101,628,748,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20150201,871,1290,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20150301,791,176,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20150401,870,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20150501,82,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20150601,1332,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20150701,399,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20150801,1301,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20150901,501,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20151001,1468,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20151101,548,0,-9999,-9999
GHCND:USC00192997,FRANKLIN MA US,20151201,915,33,-9999,-9999
GHCND:US1MAES0019,WEST NEWBURY 1.8 SSE MA US,20150401,754,10,-9999,-9999
GHCND:US1MAES0019,WEST NEWBURY 1.8 SSE MA US,20150501,130,-9999,-9999,-9999
GHCND:US1MAES0019,WEST NEWBURY 1.8 SSE MA US,20150601,1769,-9999,-9999,-9999
GHCND:US1MAES0019,WEST NEWBURY 1.8 SSE MA US,20150701,687,-9999,-9999,-9999
GHCND:US1MAES0019,WEST NEWBURY 1.8 SSE MA US,20150801,364,-9999,-9999,-9999
GHCND:US1MAES0019,WEST NEWBURY 1.8 SSE MA US,20150901,186,-9999,-9999,-9999
GHCND:US1MAES0019,WEST NEWBURY 1.8 SSE MA US,20151001,1157,0,-9999,-9999
GHCND:US1MAES0019,WEST NEWBURY 1.8 SSE MA US,20151101,543,-9999,-9999,-9999
GHCND:US1MAES0019,WEST NEWBURY 1.8 SSE MA US,20151201,895,-9999,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20130101,347,166,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20130201,567,216,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20130301,249,280,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20130401,389,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20130501,1461,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20130601,1729,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20130701,858,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20130801,591,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20130901,449,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20131001,172,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20131101,167,5,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20131201,1024,478,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20140101,709,413,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20140201,316,236,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20140301,1182,46,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20140401,822,20,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20140501,392,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20140601,262,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20140701,1074,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20140801,732,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20140901,365,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20141001,1343,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20141101,462,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20141201,1404,45,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150101,1140,1372,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150201,879,1272,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150401,604,20,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150501,106,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150601,1912,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150701,477,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150801,775,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150901,425,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20151001,579,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20151101,477,0,-9999,-9999
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20151201,1120,104,-9999,-9999
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000101,1161,473,5,-95
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000201,941,280,37,-49
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000301,1235,77,101,-2
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000401,1667,25,116,32
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000501,858,0,192,83
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000601,1893,0,239,139
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000701,1274,0,248,155
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000801,512,0,243,159
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20000901,769,0,219,115
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20001001,749,15,160,60
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20001101,1220,0,84,14
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20001201,1337,243,15,-80
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010101,787,494,8,-73
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010201,694,483,33,-67
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010301,3319,1052,39,-29
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010401,403,23,137,32
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010501,630,0,208,98
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010601,1487,0,258,157
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010701,944,0,255,152
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010801,1226,0,273,184
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20010901,685,0,232,130
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20011001,194,0,177,75
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20011101,291,0,126,30
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20011201,907,256,69,-8
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020101,805,369,44,-29
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020201,705,193,56,-46
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020301,1036,173,79,-15
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020401,886,33,154,32
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020501,1619,0,182,77
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020601,1202,0,232,129
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020701,804,0,276,170
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020801,704,0,286,172
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20020901,1249,0,237,144
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20021001,1017,55,143,52
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20021101,1834,208,84,1
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20021201,1725,553,24,-53
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030101,714,323,-27,-109
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030201,1480,1304,-6,-93
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030301,1301,331,71,-42
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030401,1466,123,104,13
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030501,1111,0,170,78
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030601,1489,0,220,136
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030701,826,0,275,179
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030801,1208,0,268,181
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20030901,646,0,221,136
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20031001,1550,13,146,54
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20031101,814,0,107,22
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20031201,2085,755,48,-40
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20040101,439,214,-39,-130
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20040201,448,79,24,-72
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20040301,839,401,70,-17
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20040401,2687,13,132,33
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20040501,907,0,203,93
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20040601,493,0,234,130
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20040701,1234,0,251,168
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20040801,1474,0,256,167
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20040901,2172,0,222,130
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20041001,690,0,148,67
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20041101,1057,198,101,6
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20041201,1567,413,41,-48
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20050101,1584,1138,2,-92
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20050201,838,431,26,-57
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20050301,1620,851,46,-43
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20050401,1061,5,153,40
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20050501,2309,0,148,65
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20050601,272,0,254,149
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20050701,692,0,271,175
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20050801,1410,0,283,183
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20050901,972,0,242,142
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20051001,3740,38,150,76
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20051101,1017,15,118,21
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20051201,1143,337,30,-54
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20060101,1585,467,51,-33
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20060201,960,444,32,-64
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20060301,79,3,73,-25
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20060401,555,25,149,45
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20060501,2568,0,176,91
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20060601,3126,0,235,151
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20060701,1326,0,283,189
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20060801,1024,0,256,160
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20060901,655,0,215,123
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20061001,1289,0,158,59
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20061101,1751,0,122,45
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20061201,570,94,76,-8
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20070101,748,73,33,-55
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20070201,705,185,-4,-98
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20070301,1529,342,70,-39
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20070401,2164,5,108,25
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20070501,956,0,211,96
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20070601,724,0,237,137
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20070701,859,0,273,171
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20070801,157,0,273,169
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20070901,484,0,245,134
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20071001,677,0,186,94
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20071101,840,21,94,0
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20071201,1755,750,20,-54
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20080101,991,350,27,-56
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20080201,2076,407,35,-59
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20080301,1370,164,66,-33
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20080401,847,0,148,38
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20080501,464,0,181,79
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20080601,611,0,251,152
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20080701,1504,0,284,186
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20080801,1160,0,252,156
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20080901,1890,0,218,134
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20081001,518,0,154,60
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20081101,1135,0,92,9
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20081201,2364,582,56,-45
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20090101,1243,819,-15,-107
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20090201,602,259,36,-65
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20090301,901,340,64,-28
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20090401,1153,5,152,41
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20090501,990,0,197,94
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20090601,1306,0,202,127
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20090701,1937,0,247,159
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20090801,891,0,270,175
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20090901,789,0,210,116
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20091001,1837,76,144,54
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20091101,1133,0,116,48
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20091201,1446,682,27,-51
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20100101,1024,373,9,-69
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20100201,1288,305,24,-46
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20100301,4777,200,98,16
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20100401,622,0,168,54
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20100501,673,0,224,102
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20100601,682,0,259,150
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20100701,321,0,303,189
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20100801,2205,0,273,171
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20100901,505,0,238,141
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20101001,1449,0,159,65
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20101101,1094,3,94,17
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20101201,1197,582,24,-52
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20110101,1529,1225,2,-85
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20110201,1138,470,24,-79
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20110301,684,64,73,-22
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20110401,1280,117,137,42
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20110501,1009,0,189,98
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20110601,1301,0,231,142
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20110701,604,0,286,185
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20110801,2122,0,264,174
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20110901,1484,0,228,144
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20111001,2577,216,166,83
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20111101,1186,0,133,42
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20111201,976,0,71,-17
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20120101,812,207,40,-54
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20120201,179,19,63,-38
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20120301,536,178,115,12
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20120401,918,0,161,46
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20120501,923,0,196,112
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20120601,1132,0,228,138
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20120701,863,0,289,184
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20120801,1086,0,278,183
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20120901,777,0,224,131
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20121001,1220,0,169,84
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20121101,426,153,87,7
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20121201,1657,239,61,-12
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20130101,353,153,23,-63
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20130201,1778,1008,21,-58
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20130301,1434,961,56,-23
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20130401,596,0,143,34
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20130501,945,0,204,96
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20130601,3032,0,250,148
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20130701,827,0,284,197
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20130801,691,0,258,160
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20130901,994,0,224,119
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20131001,264,0,171,76
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20131101,925,5,96,-7
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20131201,1339,391,36,-48
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20140101,1176,835,5,-94
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20140201,1390,839,13,-75
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20140301,1230,78,41,-66
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20140401,975,20,131,30
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20140501,910,0,199,95
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20140601,562,0,246,142
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20140701,1290,0,273,178
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20140801,377,0,259,156
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20140901,92,0,241,133
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20141001,2561,0,168,84
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20141101,1576,221,88,1
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20141201,1832,59,61,-16
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20150101,1313,1091,-4,-100
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20150201,1565,2125,-39,-144
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20150301,826,338,38,-57
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20150401,848,0,131,32
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,20150501,168,0,234,104
